nameAr,nameEn,cuisineId,governorate,primaryLocationAr,priceCategory,overallRating,description,branchNameAr,districtNameAr,latitude,longitude,phoneNumber,operatingHoursAr,avgMealPrice,avgCoffeePrice,shishaPrice,instagramUrl,facebookUrl,menuUrl
مطعم شاورما ع الصاج,Shawarma 3a Saj,1,عمان,الشميساني,$,4.3,يقدم شاورما الدجاج الكلاسيكية المقطعة على الصاج الساخن مع ثومية ممتازة وبطاطا مقرمشة ترضي الجيل الشاب.,فرع الشميساني,لواء الجامعة,31.971,35.904,65604444,11:00 ص - 02:00 ص,4.5,1.5,0,https://instagram.com/shawarma3asaj,https://facebook.com/Shawarma3aSaj,https://talabat.com/shawarma3asaj
مطعم برجر ميكرز عبدون,Burger Makers,1,عمان,عبدون,$$,4.2,يقدم برجر لحم طازج مشوي على اللهب مع بوفيه جبن وصوصات غني يتيح لك صنع ساندويشك المفضل بحرية كاملة.,فرع عبدون,لواء قصبة عمان,31.945,35.894,65935555,11:00 ص - 02:00 ص,7.5,2,0,https://instagram.com/burgermakersjo,https://facebook.com/BurgerMakersJo,https://burgermakers.com/menu
تشيلي هاوس الشميساني,Chili House,1,عمان,الشميساني,$$,4.1,العلاَمة التاريخية الشهيرة بتقديم سباغيتي تشيلي توني وساندويشات برجر بنكهة توابل أمريكية مميزة منذ الثمانينات.,فرع الشميساني,لواء الجامعة,31.97,35.903,65660022,11:00 ص - 12:00 ص,6.5,2,0,https://instagram.com/chilihousejo,https://facebook.com/ChiliHouseJo,https://chilihouse.jo/menu
مطعم بافلو وينجز عبدون,Buffalo Wings & Rings,1,عمان,عبدون,$$$,4.5,مطعم رياضي حيوي يقدم أجنحة الدجاج الحارة بدرجات متعددة وسط شاشات عرض عملاقة لعشاق كرة القدم والمباريات.,فرع عبدون,لواء قصبة عمان,31.943,35.891,65922888,12:00 م - 01:00 ص,18,3.5,0,https://instagram.com/buffalojo,https://facebook.com/BuffaloWingsAmman,https://buffalowingsandrings.jo/menu
كاسبر أند غامبينيز عبدون,Casper & Gambinis,1,عمان,عبدون,$$$,4.4,يقدم مأكولات عالمية راقية وخيارات سوشي وسلطات صحية مبتكرة مع قهوة إسبريسو ممتازة تناسب النخبة والشباب.,فرع تاج مول,لواء قصبة عمان,31.944,35.892,65922330,08:00 ص - 11:30 م,20,4.5,0,https://instagram.com/casperjo,https://facebook.com/CasperGambinisJo,https://casperandgambinis.jo/menu
مطعم سولايا عبدون,Solaya Restaurant,1,عمان,عبدون,$$$$,4.8,مطعم راقٍ جداً يقدم تجربة طعام متوسطية ممتازة وسط حدائق منسقة وتصاميم داخلية مذهلة تلائم المناسبات الكبرى.,فرع عبدون الفاخر,لواء قصبة عمان,31.933,35.889,65934444,01:00 م - 11:30 م,40,5,0,https://instagram.com/solayarestaurant,https://facebook.com/SolayaAmman,https://solayajo.com/menu
مطعم لوكا ستيكهاوس,Lucca Steakhouse,1,عمان,أم أذينة,$$$$,4.6,أفخر أنواع لحوم الستيك المشوية بصلصة الزبدة الخاصة على طريقة طهاة نابولي مع خدمة استعراضية ممتعة.,فرع أم أذينة,لواء وادي السير,31.96,35.867,65823333,01:00 م - 12:00 ص,45,4.5,0,https://instagram.com/luccajo,https://facebook.com/LuccaSteakhouseJo,https://luccasteakhouse.jo/menu
بريمال عبدون الصحي,Primal Restaurant,1,عمان,عبدون,$$$,4.5,"أول مطعم صحي باليو في الأردن يقدم مأكولات خالية تماماً من الغلوتين، والدايري، والسكر المكرر بلمسة مذهلة.",فرع عبدون,لواء قصبة عمان,31.9345,35.8925,790002222,12:00 م - 10:30 م,20,4,0,https://instagram.com/primaljo,https://facebook.com/PrimalJo,https://primaljo.com/menu
يوشي عبدون الآسيوي,Yoshi Restaurant,1,عمان,عبدون,$$$$,4.7,يقدم السوشي الفاخر والمأكولات الآسيوية الخفيفة والديم سوم بمهارة عالية في بيئة مريحة ومعاصرة بعبدون.,فرع عبدون,لواء قصبة عمان,31.9425,35.8955,65931111,01:00 م - 11:30 م,35,4.5,0,https://instagram.com/yoshijo,https://facebook.com/YoshiAmman,https://yoshijo.com/menu
تسوكي فندق الشيراتون,Tsuki Asian Dining,1,عمان,الدوار الخامس,$$$$,4.6,"يقدم المطبخ الياباني الفاخر بأسلوب معاصر مذهل في فندق شيرتون عمان، مع قائمة من السوشي والتيبانياكي.",فرع فندق الشيراتون,لواء الجامعة,31.956,35.891,65934111,06:00 م - 11:30 م,45,5,0,https://instagram.com/tsukiamman,https://facebook.com/TsukiJo,https://tsuki-amman.com/menu
مطعم أوليا فندق الفورسيزنز,Olea Amman,1,عمان,الدوار الخامس,$$$$,4.7,يقدم بوفيه الإفطار العالمي الفاخر والأطباق المتوسطية الموسمية الرائعة بأعلى معايير الجودة والضيافة الفندقية.,فرع فندق الفورسيزنز,لواء الجامعة,31.9585,35.8905,65505557,06:30 ص - 11:00 ص,35,5,0,https://instagram.com/oleaamman,https://facebook.com/OleaRestaurantJo,https://fourseasons.com/amman/dining/olea
مطعم كرم بيروت,Karam Beirut,1,عمان,الشميساني,$$$,4.5,يقدم المطبخ اللبناني العريق بأطباق مشاوي وكبة نية متميزة وسط أجواء دافئة تناسب تجمعات الأعمال والعائلات.,فرع الشميساني,لواء الجامعة,31.97,35.9,65600000,12:00 م - 12:00 ص,20,4,8.5,https://instagram.com/karambeirutjo,https://facebook.com/KaramBeirutAmman,https://karambeirut.jo/menu
مطعم حمادة المقابلين,Hamada Restaurant,1,عمان,المقابلين,$,4.2,مطعم شعبي يقدم الفتة والحمص والفلافل المقرمش والسندويشات اللذيذة الساخنة لزبائنه في منطقة المقابلين.,فرع المقابلين,لواء قصبة عمان,31.9168,35.9324,64200977,06:00 ص - 12:00 ص,4,1.5,0,https://instagram.com/hamadarestaurant,https://facebook.com/HamadaRestaurantJo,https://talabat.com/jordan/hamada
مطعم أبو زغلة المقابلين,Abu Zaghleh Restaurant,1,عمان,المقابلين,$$,4.5,يشتهر بتقديم أشهى المشاوي الأردنية والوجبات العربية والرز والمقبلات الشامية الغنية بأجود أنواع اللحوم الطازجة.,فرع المقابلين الرئيسي,لواء قصبة عمان,31.916,35.93,64777333,11:00 ص - 01:00 ص,15,2,0,https://instagram.com/abuzaghlehjo,https://facebook.com/AbuZaghlehRestaurant,https://abuzaghleh.com/menu
مطعم دار الحجر اليمني,Dar Al Hajar,1,عمان,المقابلين,$$,4.5,مطعم يمني عريق يقدم أفضل أطباق المندي والمظبي والحنيذ المطبوخ ببطء بنكهات وحضارة المطبخ اليمني العريق.,فرع شارع الحرية,لواء قصبة عمان,31.915,35.9245,792023211,12:00 م - 11:00 م,12,2,0,https://instagram.com/daralhajarjo,https://facebook.com/DarAlHajarMuqabalain,https://daralhajar.jo/menu
مطعم استاكوزا للأسماك,Estakoza Seafood,1,عمان,المقابلين,$$$,4.3,مطعم مأكولات بحرية يقدم أشهى الأسماك الطازجة المقلية والمشوية والجمبري والاستاكوزا مع المقبلات المميزة.,فرع شارع الحرية,لواء قصبة عمان,31.9152,35.925,790005555,12:00 م - 11:30 م,25,3,0,https://instagram.com/estakozaseafood,https://facebook.com/EstakozaMuqabalain,https://estakoza.com/menu
مطعم هوك للأسماك,Hook Fish Restaurant,1,عمان,المقابلين,$$$,4.4,متخصص في طهي وتقديم الأسماك البحرية الطازجة والسلطات والشوربات الغنية بالنكهات اللذيذة وبخدمة راقية وسريعة.,فرع شارع الحرية,لواء قصبة عمان,31.9151,35.9248,791116666,11:30 ص - 11:30 م,22,3,0,https://instagram.com/hookfishjo,https://facebook.com/HookFishMuqabalain,https://hookfish.jo/menu
مطعم الحوت البحري,Al Hout Fish,1,عمان,المقابلين,$$,4.2,يقدم وجبات الأسماك المقلية والمشوية الشهية بأسعار شعبية منافسة تلائم العائلات والطلبات بالمقابلين.,فرع شارع الصخرة المشرفة,لواء قصبة عمان,31.9189,35.9275,792225555,12:00 م - 11:00 م,14,2,0,https://instagram.com/alhootfish,https://facebook.com/AlHoutMuqabalain,https://alhootfish.jo/menu
مطعم المحيط للأسماك,Ocean Fish Muqabalain,1,عمان,المقابلين,$$$,4.5,العلامة الرائدة لتقديم المأكولات البحرية والأسماك الطازجة السريعة والسوشي بجودة عالية وضمان تام لنظافة المكونات.,فرع المقابلين,لواء قصبة عمان,31.9192,35.9281,65540055,11:00 ص - 11:30 م,20,3,0,https://instagram.com/oceanfishjo,https://facebook.com/OceanFreshFish,https://oceanfish.jo/menu
مطعم بيست بروستد,Best Broasted,1,عمان,المقابلين,$$,4.3,دجاج بروستد مقرمش يحضر يومياً بأحدث الآلات وتشكيلة بهارات حارة مميزة تقدم مع الثومية والبطاطا الطازجة.,فرع المقابلين للتوصيل,لواء قصبة عمان,31.916,35.93,793335555,11:00 ص - 12:00 ص,8,2,0,https://instagram.com/bestbroastedjo,https://facebook.com/BestBroastedMuqabalain,https://bestbroasted.jo/menu
مطعم برغرجي المقابلين,Burgerji Restaurant,1,عمان,المقابلين,$$,4.2,سلسلة برجر ممتازة تقدم لحم بقر طازج مشوي مع خلطات مبتكرة وجبن غني بداخل ردهة مطاعم الحرية مول.,فرع الحرية مول,لواء قصبة عمان,31.935,35.924,794446666,11:00 ص - 12:00 ص,6.5,2,0,https://instagram.com/burgerjijo,https://facebook.com/BurgerjiMuqabalain,https://burgerji.jo/menu
بيتزا القيصر المقابلين,Caesar Pizza,1,عمان,المقابلين,$$,4.1,سلسلة بيتزا أردنية متميزة بتقديم عجينة خفيفة وصلصة غنية بنكهات إيطالية وشرقية ترضي العائلات والشباب.,فرع المقابلين,لواء قصبة عمان,31.9191,35.9283,795558899,11:00 ص - 12:00 ص,7,2,0,https://instagram.com/caesarpizzajo,https://facebook.com/CaesarPizzaMuqabalain,https://caesarpizza.jo/menu
مطعم دبس وخل,Dibs & Khall,1,عمان,المقابلين,$$,4.4,يقدم المطبخ التراثي الأردني الشعبي والمقالي والمأكولات البيتية بنكهات أصيلة تحاكي عبق الماضي الجميل.,فرع المقابلين,لواء قصبة عمان,31.905,35.912,793334455,08:00 ص - 11:00 م,11,2.5,0,https://instagram.com/dibskhalljo,https://facebook.com/DibsAndKhallMuqabalain,https://dibskhall.jo/menu
مطعم عجينة روجينا,Ajeenet Rogina,1,عمان,المقابلين,$,4.3,مخبز ومعجنات يقدم منقوشة الزعتر والجبن الشهية والبيتزا الساخنة الطازجة لطلاب وموظفي المقابلين.,فرع المقابلين,لواء قصبة عمان,31.9195,35.9287,795556677,07:00 ص - 11:30 م,4.5,1.5,0,https://instagram.com/rogina_jo,https://facebook.com/AjeenetRoginaMuqabalain,https://rogina.jo/menu
كنتاكي المقابلين,KFC Muqabalain,1,عمان,المقابلين,$$,4.2,سلسلة الوجبات السريعة العالمية المتميزة بتقديم الدجاج المقلي المقرمش بوصفة الكولونيل السرية بالمقابلين.,فرع المقابلين,لواء قصبة عمان,31.9148,35.9242,65800000,11:00 ص - 02:00 ص,8.5,2,0,https://instagram.com/kfc_jordan,https://facebook.com/KFCJordanMuqabalain,https://kfc.jo/menu
مطعم نور المقابلين,Noor Restaurant,1,عمان,المقابلين,$,4,يقدم وجبات سريعة وشاورما وسندويشات لذيذة بأسعار ممتازة لخدمة مجتمع حي الحويان والمناطق المجاورة.,فرع المقابلين,لواء قصبة عمان,31.9125,35.9215,792224455,11:00 ص - 11:30 م,5,1.5,0,https://instagram.com/noor_restaurant_jo,https://facebook.com/NoorRestaurantMuqabalain,https://talabat.com/noor
مطاعم عمان الكبرى,Amman Al Kubra,1,عمان,المقابلين,$$,4.4,يقدم المشاوي المشكلة والوجبات العربية ومأكولات الأرز الممتازة وسط جلسات مريحة وواسعة جداً للعائلات.,فرع المقابلين,لواء قصبة عمان,31.9188,35.9273,791114455,11:00 ص - 12:00 ص,12,2,0,https://instagram.com/ammanalkubrajo,https://facebook.com/AmmanAlKubraMuqabalain,https://ammanalkubra.jo/menu
ماكدونالدز المقابلين,McDonalds Muqabalain,1,عمان,المقابلين,$$,4.3,سلسلة برجر ماكدونالدز العالمية الشهيرة بوجبات بيج ماك وبطاطس مقرمشة متميزة بالمقابلين مع ساحة ألعاب.,فرع المقابلين,لواء قصبة عمان,31.9147,35.924,65820000,07:00 ص - 02:00 ص,7.5,2,0,https://instagram.com/mcdonalds_jordan,https://facebook.com/McDonaldsJordanMuqabalain,https://mcdonalds.jo/menu
بيرغرايز المقابلين,Burgerize Restaurant,1,عمان,المقابلين,$$,4.2,مطعم برجر عصري يقدم برجر لحم مشوي بنكهات ممتازة وخلطات غنية ترضي جيل الشباب الباحثين عن التجديد.,فرع المقابلين,لواء قصبة عمان,31.9145,35.9236,794448899,11:00 ص - 02:00 ص,7.5,2,0,https://instagram.com/burgerizejo,https://facebook.com/BurgerizeMuqabalain,https://burgerize.jo/menu
